IdCursoProg,IdCurso,IdCiclo,IdProfesor,Vacantes,Matriculados,PreCursoProg,Horario,Activo
7274,C005,2019-07,P031,8,12,500.00,Vi y Sa 19-22,1
7275,C007,2019-07,P026,1,19,700.00,Ju 19-22 y Sa 08-11,1
7276,C009,2019-07,P024,5,15,500.00,Ma y Ju 19-22,1
7277,C010,2019-07,P038,5,15,700.00,Vi y Sa 19-22,1
7278,C012,2019-07,P027,5,15,500.00,Ma y Ju 19-22,1
7279,C007,2019-07,P038,13,7,700.00,Ma y Ju 19-22,1
7280,C011,2019-07,P009,4,16,700.00,Vi y Sa 19-22,1
7281,C013,2019-07,P022,7,13,700.00,Ma y Ju 19-22,1
7282,C012,2019-07,P034,9,11,500.00,Vi y Sa 19-22,1
7283,C007,2019-07,P011,6,14,700.00,Lu y Mi 19-22,1
7284,C001,2019-07,P014,3,17,400.00,Lu y Mi 19-22,1
7285,C003,2019-07,P028,10,10,700.00,Lu y Mi 19-22,1
7286,C002,2019-07,P033,4,16,500.00,Lu y Mi 19-22,1
7287,C010,2019-08,P016,5,15,700.00,Ju 19-22 y Sa 08-11,1
7288,C006,2019-08,P009,2,18,700.00,Vi y Sa 19-22,1
7289,C011,2019-08,P004,0,20,700.00,Lu y Mi 19-22,1
7290,C001,2019-08,P012,6,14,400.00,Lu y Mi 19-22,1
7291,C008,2019-08,P022,13,7,700.00,Lu y Mi 19-22,1
7292,C002,2019-08,P006,4,16,500.00,Vi y Sa 19-22,1
7293,C008,2019-08,P010,0,20,700.00,Vi y Sa 19-22,1
7294,C014,2019-08,P025,4,16,700.00,Lu y Mi 19-22,1
7295,C008,2019-08,P033,1,19,700.00,Vi y Sa 19-22,1
7296,C001,2019-08,P036,3,17,400.00,Lu y Mi 19-22,1
7297,C001,2019-08,P025,11,9,400.00,Ma y Ju 19-22,1
7298,C009,2019-08,P026,9,11,500.00,Vi y Sa 19-22,1
7299,C005,2019-09,P022,13,7,500.00,Lu y Mi 19-22,1
7300,C006,2019-09,P033,13,7,700.00,Lu y Mi 19-22,1
7301,C005,2019-09,P030,2,18,500.00,Vi y Sa 19-22,1
7302,C009,2019-09,P004,0,20,500.00,Ma y Ju 19-22,1
7303,C010,2019-09,P007,3,17,700.00,Vi y Sa 19-22,1
7304,C001,2019-09,P010,12,8,400.00,Ju 19-22 y Sa 08-11,1
7305,C014,2019-09,P001,5,15,700.00,Lu y Mi 19-22,1
7306,C002,2019-09,P006,5,15,500.00,Ma y Ju 19-22,1
7307,C001,2019-09,P003,7,13,400.00,Vi y Sa 19-22,1
7308,C014,2019-09,P005,6,14,700.00,Lu y Mi 19-22,1
7309,C011,2019-09,P017,0,20,700.00,Lu y Mi 19-22,1
7310,C002,2019-09,P002,4,16,500.00,Vi y Sa 19-22,1
7311,C008,2019-09,P028,8,12,700.00,Ma y Ju 19-22,1
7312,C005,2019-09,P030,0,20,500.00,Lu y Mi 19-22,1
7313,C013,2019-09,P028,10,10,700.00,Lu y Mi 19-22,1
7314,C014,2019-09,P020,3,17,700.00,Ju 19-22 y Sa 08-11,1
7315,C012,2019-09,P012,3,17,500.00,Ma y Ju 19-22,1
7316,C009,2019-09,P003,12,8,500.00,Ju 19-22 y Sa 08-11,1
7317,C008,2019-10,P036,6,14,700.00,Ma y Ju 19-22,1
7318,C004,2019-10,P038,7,13,700.00,Lu y Mi 19-22,1
7319,C014,2019-10,P019,3,17,700.00,Lu y Mi 19-22,1
7320,C001,2019-10,P012,13,7,400.00,Vi y Sa 19-22,1
7321,C008,2019-10,P032,1,19,700.00,Ju 19-22 y Sa 08-11,1
7322,C003,2019-10,P009,4,16,700.00,Ma y Ju 19-22,1
7323,C010,2019-10,P031,2,18,700.00,Vi y Sa 19-22,1
7324,C013,2019-10,P022,1,19,700.00,Vi y Sa 19-22,1
7325,C002,2019-10,P002,11,9,500.00,Lu y Mi 19-22,1
7326,C008,2019-10,P003,4,16,700.00,Ju 19-22 y Sa 08-11,1
7327,C004,2019-10,P020,5,15,700.00,Vi y Sa 19-22,1
7328,C003,2019-10,P037,11,9,700.00,Ju 19-22 y Sa 08-11,1
7329,C011,2019-10,P038,6,14,700.00,Lu y Mi 19-22,1
7330,C010,2019-10,P021,6,14,700.00,Vi y Sa 19-22,1
7331,C005,2019-10,P005,7,13,500.00,Ma y Ju 19-22,1
7332,C005,2019-10,P002,11,9,500.00,Ma y Ju 19-22,1
7333,C010,2019-10,P020,1,19,700.00,Ma y Ju 19-22,1
7334,C001,2019-10,P020,4,16,400.00,Ma y Ju 19-22,1
7335,C012,2019-10,P029,8,12,500.00,Ju 19-22 y Sa 08-11,1
7336,C006,2019-10,P005,12,8,700.00,Ma y Ju 19-22,1
7337,C010,2019-10,P041,5,15,700.00,Ju 19-22 y Sa 08-11,1
7338,C012,2019-10,P015,0,20,500.00,Ju 19-22 y Sa 08-11,1
7339,C012,2019-11,P004,1,19,500.00,Vi y Sa 19-22,1
7340,C007,2019-11,P010,2,18,700.00,Ju 19-22 y Sa 08-11,1
7341,C007,2019-11,P025,10,10,700.00,Vi y Sa 19-22,1
7342,C009,2019-11,P039,12,8,500.00,Lu y Mi 19-22,1
7343,C009,2019-11,P037,6,14,500.00,Lu y Mi 19-22,1
7344,C008,2019-11,P022,13,7,700.00,Ju 19-22 y Sa 08-11,1
7345,C011,2019-11,P036,8,12,700.00,Ju 19-22 y Sa 08-11,1
7346,C001,2019-11,P041,12,8,400.00,Ju 19-22 y Sa 08-11,1
7347,C003,2019-11,P040,10,10,700.00,Vi y Sa 19-22,1
7348,C002,2019-11,P017,12,8,500.00,Vi y Sa 19-22,1
7349,C003,2019-11,P031,1,19,700.00,Ma y Ju 19-22,1
7350,C012,2019-11,P021,2,18,500.00,Lu y Mi 19-22,1
7351,C004,2019-11,P020,5,15,700.00,Vi y Sa 19-22,1
7352,C013,2019-11,P007,4,16,700.00,Ma y Ju 19-22,1
7353,C008,2019-11,P029,7,13,700.00,Ma y Ju 19-22,1
7354,C011,2019-11,P029,9,11,700.00,Vi y Sa 19-22,1
7355,C008,2019-11,P011,3,17,700.00,Ma y Ju 19-22,1
7356,C014,2019-11,P039,11,9,700.00,Vi y Sa 19-22,1
7357,C001,2019-11,P011,13,7,400.00,Vi y Sa 19-22,1
7358,C008,2019-12,P022,8,12,700.00,Lu y Mi 19-22,1
7359,C004,2019-12,P023,4,16,700.00,Lu y Mi 19-22,1
7360,C006,2019-12,P031,11,9,700.00,Lu y Mi 19-22,1
7361,C014,2019-12,P042,2,18,700.00,Lu y Mi 19-22,1
7362,C005,2019-12,P002,13,7,500.00,Ju 19-22 y Sa 08-11,1
7363,C013,2019-12,P041,10,10,700.00,Ma y Ju 19-22,1
7364,C008,2019-12,P027,12,8,700.00,Lu y Mi 19-22,1
7365,C004,2019-12,P033,7,13,700.00,Ma y Ju 19-22,1
7366,C001,2019-12,P010,5,15,400.00,Vi y Sa 19-22,1
7367,C006,2019-12,P039,2,18,700.00,Lu y Mi 19-22,1
7368,C014,2019-12,P033,4,16,700.00,Lu y Mi 19-22,1
7369,C006,2019-12,P039,11,9,700.00,Ju 19-22 y Sa 08-11,1
7370,C005,2020-01,P034,8,12,500.00,Vi y Sa 19-22,1
7371,C009,2020-01,P028,10,10,500.00,Ma y Ju 19-22,1
7372,C005,2020-01,P006,3,17,500.00,Lu y Mi 19-22,1
7373,C001,2020-01,P006,12,8,400.00,Ju 19-22 y Sa 08-11,1
7374,C008,2020-01,P006,1,19,700.00,Vi y Sa 19-22,1
7375,C007,2020-01,P003,11,9,700.00,Lu y Mi 19-22,1
7376,C004,2020-01,P003,6,14,700.00,Ma y Ju 19-22,1
7377,C013,2020-01,P008,9,11,700.00,Vi y Sa 19-22,1
7378,C003,2020-01,P027,10,10,700.00,Lu y Mi 19-22,1
7379,C005,2020-01,P024,4,16,500.00,Lu y Mi 19-22,1
7380,C010,2020-01,P008,1,19,700.00,Vi y Sa 19-22,1
7381,C009,2020-01,P037,3,17,500.00,Lu y Mi 19-22,1
7382,C012,2020-01,P031,12,8,500.00,Ma y Ju 19-22,1
7383,C013,2020-01,P006,5,15,700.00,Ma y Ju 19-22,1
7384,C008,2020-01,P016,7,13,700.00,Vi y Sa 19-22,1
7385,C010,2020-01,P011,10,10,700.00,Ju 19-22 y Sa 08-11,1
7386,C014,2020-01,P031,2,18,700.00,Ma y Ju 19-22,1
7387,C009,2020-01,P007,3,17,500.00,Ma y Ju 19-22,1
7388,C004,2020-02,P039,2,18,700.00,Vi y Sa 19-22,1
7389,C004,2020-02,P007,9,11,700.00,Vi y Sa 19-22,1
7390,C001,2020-02,P004,5,15,400.00,Vi y Sa 19-22,1
7391,C012,2020-02,P006,12,8,500.00,Lu y Mi 19-22,1
7392,C003,2020-02,P011,0,20,700.00,Vi y Sa 19-22,1
7393,C010,2020-02,P009,10,10,700.00,Ju 19-22 y Sa 08-11,1
7394,C011,2020-02,P018,12,8,700.00,Lu y Mi 19-22,1
7395,C008,2020-02,P001,4,16,700.00,Lu y Mi 19-22,1
7396,C011,2020-02,P036,8,12,700.00,Ma y Ju 19-22,1
7397,C004,2020-02,P001,8,12,700.00,Lu y Mi 19-22,1
7398,C003,2020-02,P024,3,17,700.00,Ju 19-22 y Sa 08-11,1
7399,C010,2020-02,P016,6,14,700.00,Lu y Mi 19-22,1
7400,C010,2020-02,P015,9,11,700.00,Ju 19-22 y Sa 08-11,1
7401,C007,2020-02,P028,13,7,700.00,Vi y Sa 19-22,1
7402,C008,2020-02,P017,7,13,700.00,Ma y Ju 19-22,1
7403,C007,2020-02,P001,8,12,700.00,Ma y Ju 19-22,1
7404,C004,2020-02,P036,7,13,700.00,Ma y Ju 19-22,1
7405,C009,2020-02,P030,3,17,500.00,Lu y Mi 19-22,1
7406,C014,2020-02,P002,7,13,700.00,Ma y Ju 19-22,1
7407,C008,2020-03,P019,12,8,700.00,Ma y Ju 19-22,1
7408,C004,2020-03,P005,7,13,700.00,Ju 19-22 y Sa 08-11,1
7409,C011,2020-03,P040,0,20,700.00,Ma y Ju 19-22,1
7410,C012,2020-03,P012,7,13,500.00,Ju 19-22 y Sa 08-11,1
7411,C006,2020-03,P008,3,17,700.00,Ju 19-22 y Sa 08-11,1
7412,C008,2020-03,P023,8,12,700.00,Lu y Mi 19-22,1
7413,C012,2020-03,P019,1,19,500.00,Ma y Ju 19-22,1
7414,C014,2020-03,P013,4,16,700.00,Lu y Mi 19-22,1
7415,C004,2020-03,P006,10,10,700.00,Vi y Sa 19-22,1
7416,C005,2020-03,P030,13,7,500.00,Lu y Mi 19-22,1
7417,C012,2020-03,P034,4,16,500.00,Vi y Sa 19-22,1
7418,C001,2020-03,P037,11,9,400.00,Ma y Ju 19-22,1
7419,C014,2020-03,P021,13,7,700.00,Ju 19-22 y Sa 08-11,1
7420,C011,2020-03,P003,7,13,700.00,Vi y Sa 19-22,1
7421,C012,2020-03,P026,0,20,500.00,Vi y Sa 19-22,1
7422,C006,2020-03,P009,6,14,700.00,Ma y Ju 19-22,1
7423,C007,2020-03,P015,1,19,700.00,Lu y Mi 19-22,1
7424,C007,2020-03,P033,11,9,700.00,Ma y Ju 19-22,1
7425,C013,2020-03,P032,4,16,700.00,Lu y Mi 19-22,1
7426,C012,2020-03,P002,1,19,500.00,Lu y Mi 19-22,1
7427,C009,2020-03,P023,9,11,500.00,Ma y Ju 19-22,1
7428,C012,2020-04,P020,3,17,500.00,Ju 19-22 y Sa 08-11,1
7429,C002,2020-04,P037,9,11,500.00,Lu y Mi 19-22,1
7430,C011,2020-04,P029,13,7,700.00,Ma y Ju 19-22,1
7431,C003,2020-04,P013,6,14,700.00,Ma y Ju 19-22,1
7432,C013,2020-04,P033,1,19,700.00,Lu y Mi 19-22,1
7433,C004,2020-04,P023,3,17,700.00,Vi y Sa 19-22,1
7434,C005,2020-04,P022,9,11,500.00,Vi y Sa 19-22,1
7435,C003,2020-04,P031,5,15,700.00,Vi y Sa 19-22,1
7436,C006,2020-04,P035,1,19,700.00,Lu y Mi 19-22,1
7437,C007,2020-04,P020,2,18,700.00,Lu y Mi 19-22,1
7438,C005,2020-04,P021,7,13,500.00,Lu y Mi 19-22,1
7439,C008,2020-04,P017,10,10,700.00,Ma y Ju 19-22,1
7440,C010,2020-04,P006,4,16,700.00,Lu y Mi 19-22,1
7441,C011,2020-04,P039,3,17,700.00,Ma y Ju 19-22,1
7442,C007,2020-04,P018,5,15,700.00,Lu y Mi 19-22,1
7443,C010,2020-04,P003,0,20,700.00,Ma y Ju 19-22,1
7444,C013,2020-04,P001,1,19,700.00,Ma y Ju 19-22,1
7445,C014,2020-05,P003,7,13,700.00,Vi y Sa 19-22,1
7446,C008,2020-05,P007,5,15,700.00,Lu y Mi 19-22,1
7447,C007,2020-05,P010,12,8,700.00,Vi y Sa 19-22,1
7448,C005,2020-05,P002,5,15,500.00,Ma y Ju 19-22,1
7449,C008,2020-05,P007,11,9,700.00,Lu y Mi 19-22,1
7450,C009,2020-05,P032,1,19,500.00,Vi y Sa 19-22,1
7451,C006,2020-05,P008,10,10,700.00,Ju 19-22 y Sa 08-11,1
7452,C012,2020-05,P013,8,12,500.00,Lu y Mi 19-22,1
7453,C008,2020-05,P028,5,15,700.00,Ju 19-22 y Sa 08-11,1
7454,C006,2020-05,P003,2,18,700.00,Vi y Sa 19-22,1
7455,C012,2020-05,P007,10,10,500.00,Vi y Sa 19-22,1
7456,C003,2020-05,P035,0,20,700.00,Ju 19-22 y Sa 08-11,1
7457,C003,2020-05,P039,2,18,700.00,Lu y Mi 19-22,1
7458,C005,2020-05,P003,13,7,500.00,Lu y Mi 19-22,1
7459,C009,2020-06,P016,2,18,500.00,Ma y Ju 19-22,1
7460,C012,2020-06,P012,6,14,500.00,Ma y Ju 19-22,1
7461,C012,2020-06,P023,8,12,500.00,Ju 19-22 y Sa 08-11,1
7462,C006,2020-06,P014,12,8,700.00,Ju 19-22 y Sa 08-11,1
7463,C007,2020-06,P004,3,17,700.00,Vi y Sa 19-22,1
7464,C006,2020-06,P023,0,20,700.00,Vi y Sa 19-22,1
7465,C006,2020-06,P010,6,14,700.00,Ju 19-22 y Sa 08-11,1
7466,C013,2020-06,P007,6,14,700.00,Lu y Mi 19-22,1
7467,C003,2020-06,P026,11,9,700.00,Ju 19-22 y Sa 08-11,1
7468,C004,2020-06,P039,11,9,700.00,Ju 19-22 y Sa 08-11,1
7469,C009,2020-06,P018,6,14,500.00,Ma y Ju 19-22,1
7470,C001,2020-06,P040,6,14,400.00,Vi y Sa 19-22,1
7471,C009,2020-06,P013,2,18,500.00,Vi y Sa 19-22,1
7472,C014,2020-06,P041,4,16,700.00,Ju 19-22 y Sa 08-11,1
7473,C006,2020-06,P016,1,19,700.00,Ju 19-22 y Sa 08-11,1
7474,C012,2020-06,P041,3,17,500.00,Lu y Mi 19-22,1
7475,C013,2020-06,P007,8,12,700.00,Lu y Mi 19-22,1
7476,C013,2020-06,P009,7,13,700.00,Lu y Mi 19-22,1
7477,C006,2020-06,P033,10,10,700.00,Vi y Sa 19-22,1
7478,C008,2020-07,P034,1,19,700.00,Lu y Mi 19-22,1
7479,C014,2020-07,P030,8,12,700.00,Lu y Mi 19-22,1
7480,C001,2020-07,P033,2,18,400.00,Vi y Sa 19-22,1
7481,C002,2020-07,P035,10,10,500.00,Lu y Mi 19-22,1
7482,C012,2020-07,P033,7,13,500.00,Lu y Mi 19-22,1
7483,C004,2020-07,P038,2,18,700.00,Lu y Mi 19-22,1
7484,C008,2020-07,P020,8,12,700.00,Ma y Ju 19-22,1
7485,C007,2020-07,P010,1,19,700.00,Ma y Ju 19-22,1
7486,C009,2020-07,P029,7,13,500.00,Ma y Ju 19-22,1
7487,C006,2020-07,P023,13,7,700.00,Vi y Sa 19-22,1
7488,C014,2020-07,P018,0,20,700.00,Lu y Mi 19-22,1
7489,C006,2020-07,P017,12,8,700.00,Ju 19-22 y Sa 08-11,1
7490,C001,2020-07,P030,13,7,400.00,Ma y Ju 19-22,1
7491,C007,2020-07,P041,7,13,700.00,Vi y Sa 19-22,1
7492,C004,2020-07,P017,6,14,700.00,Ma y Ju 19-22,1
7493,C001,2020-07,P030,2,18,400.00,Lu y Mi 19-22,1
7494,C011,2020-07,P011,8,12,700.00,Lu y Mi 19-22,1
7495,C002,2020-07,P042,7,13,500.00,Ma y Ju 19-22,1
7496,C013,2020-07,P019,0,20,700.00,Ju 19-22 y Sa 08-11,1
7497,C013,2020-07,P035,4,16,700.00,Ju 19-22 y Sa 08-11,1
7498,C011,2020-07,P021,4,16,700.00,Ma y Ju 19-22,1
7499,C006,2020-08,P030,1,19,700.00,Lu y Mi 19-22,1
7500,C009,2020-08,P036,6,14,500.00,Vi y Sa 19-22,1
7501,C013,2020-08,P004,13,7,700.00,Ju 19-22 y Sa 08-11,1
7502,C002,2020-08,P026,11,9,500.00,Ju 19-22 y Sa 08-11,1
7503,C013,2020-08,P011,12,8,700.00,Ju 19-22 y Sa 08-11,1
7504,C001,2020-08,P006,11,9,400.00,Ma y Ju 19-22,1
7505,C009,2020-08,P004,6,14,500.00,Lu y Mi 19-22,1
7506,C008,2020-08,P005,2,18,700.00,Ma y Ju 19-22,1
7507,C012,2020-08,P010,1,19,500.00,Lu y Mi 19-22,1
7508,C001,2020-08,P010,5,15,400.00,Lu y Mi 19-22,1
7509,C003,2020-08,P027,0,20,700.00,Ju 19-22 y Sa 08-11,1
7510,C006,2020-08,P038,7,13,700.00,Ma y Ju 19-22,1
7511,C005,2020-08,P002,11,9,500.00,Ma y Ju 19-22,1
7512,C013,2020-08,P035,9,11,700.00,Ma y Ju 19-22,1
7513,C005,2020-08,P013,10,10,500.00,Lu y Mi 19-22,1
7514,C014,2020-09,P017,13,7,700.00,Lu y Mi 19-22,1
7515,C004,2020-09,P037,2,18,700.00,Ma y Ju 19-22,1
7516,C009,2020-09,P007,0,20,500.00,Ma y Ju 19-22,1
7517,C012,2020-09,P040,1,19,500.00,Vi y Sa 19-22,1
7518,C010,2020-09,P027,4,16,700.00,Vi y Sa 19-22,1
7519,C014,2020-09,P030,7,13,700.00,Ju 19-22 y Sa 08-11,1
7520,C004,2020-09,P003,5,15,700.00,Ju 19-22 y Sa 08-11,1
7521,C005,2020-09,P031,2,18,500.00,Vi y Sa 19-22,1
7522,C007,2020-09,P013,5,15,700.00,Vi y Sa 19-22,1
7523,C014,2020-09,P009,12,8,700.00,Ju 19-22 y Sa 08-11,1
7524,C011,2020-09,P012,8,12,700.00,Vi y Sa 19-22,1
7525,C001,2020-09,P017,9,11,400.00,Vi y Sa 19-22,1
7526,C003,2020-09,P035,10,10,700.00,Ma y Ju 19-22,1
7527,C005,2020-09,P001,2,18,500.00,Ju 19-22 y Sa 08-11,1
7528,C010,2020-09,P015,11,9,700.00,Lu y Mi 19-22,1
7529,C011,2020-09,P024,4,16,700.00,Ju 19-22 y Sa 08-11,1
7530,C002,2020-09,P023,12,8,500.00,Vi y Sa 19-22,1
7531,C006,2020-09,P024,10,10,700.00,Lu y Mi 19-22,1
7532,C008,2020-10,P003,8,12,700.00,Vi y Sa 19-22,1
7533,C008,2020-10,P018,6,14,700.00,Vi y Sa 19-22,1
7534,C001,2020-10,P036,3,17,400.00,Ju 19-22 y Sa 08-11,1
7535,C002,2020-10,P022,1,19,500.00,Ma y Ju 19-22,1
7536,C014,2020-10,P021,7,13,700.00,Vi y Sa 19-22,1
7537,C014,2020-10,P028,1,19,700.00,Ju 19-22 y Sa 08-11,1
7538,C003,2020-10,P020,0,20,700.00,Ju 19-22 y Sa 08-11,1
7539,C009,2020-10,P033,8,12,500.00,Ma y Ju 19-22,1
7540,C001,2020-10,P034,10,10,400.00,Ju 19-22 y Sa 08-11,1
7541,C008,2020-10,P006,2,18,700.00,Ma y Ju 19-22,1
7542,C009,2020-10,P041,3,17,500.00,Ma y Ju 19-22,1
7543,C011,2020-10,P036,9,11,700.00,Ma y Ju 19-22,1
7544,C011,2020-10,P022,0,20,700.00,Lu y Mi 19-22,1
7545,C004,2020-10,P030,6,14,700.00,Ma y Ju 19-22,1
7546,C009,2020-10,P019,0,20,500.00,Vi y Sa 19-22,1
7547,C002,2020-10,P002,8,12,500.00,Ju 19-22 y Sa 08-11,1
7548,C014,2020-10,P002,12,8,700.00,Ju 19-22 y Sa 08-11,1
7549,C007,2020-10,P020,8,12,700.00,Ju 19-22 y Sa 08-11,1
7550,C014,2020-11,P010,13,7,700.00,Vi y Sa 19-22,1
7551,C013,2020-11,P016,0,20,700.00,Lu y Mi 19-22,1
7552,C010,2020-11,P020,11,9,700.00,Vi y Sa 19-22,1
7553,C012,2020-11,P010,4,16,500.00,Ju 19-22 y Sa 08-11,1
7554,C011,2020-11,P030,4,16,700.00,Vi y Sa 19-22,1
7555,C014,2020-11,P039,4,16,700.00,Lu y Mi 19-22,1
7556,C013,2020-11,P009,4,16,700.00,Ma y Ju 19-22,1
7557,C014,2020-11,P012,10,10,700.00,Vi y Sa 19-22,1
7558,C011,2020-11,P040,3,17,700.00,Ju 19-22 y Sa 08-11,1
7559,C001,2020-11,P040,7,13,400.00,Lu y Mi 19-22,1
7560,C006,2020-11,P030,11,9,700.00,Lu y Mi 19-22,1
7561,C011,2020-12,P040,13,7,700.00,Lu y Mi 19-22,1
7562,C009,2020-12,P012,9,11,500.00,Ju 19-22 y Sa 08-11,1
7563,C006,2020-12,P005,12,8,700.00,Ju 19-22 y Sa 08-11,1
7564,C010,2020-12,P015,3,17,700.00,Vi y Sa 19-22,1
7565,C013,2020-12,P007,6,14,700.00,Ju 19-22 y Sa 08-11,1
7566,C012,2020-12,P026,6,14,500.00,Vi y Sa 19-22,1
7567,C009,2020-12,P028,13,7,500.00,Vi y Sa 19-22,1
7568,C003,2020-12,P038,13,7,700.00,Vi y Sa 19-22,1
7569,C007,2020-12,P038,3,17,700.00,Lu y Mi 19-22,1
7570,C012,2020-12,P037,3,17,500.00,Lu y Mi 19-22,1
7571,C004,2020-12,P003,2,18,700.00,Vi y Sa 19-22,1
7572,C013,2020-12,P005,4,16,700.00,Ma y Ju 19-22,1
7573,C002,2020-12,P018,6,14,500.00,Vi y Sa 19-22,1
7574,C014,2020-12,P017,10,10,700.00,Ma y Ju 19-22,1
7575,C006,2020-12,P017,7,13,700.00,Lu y Mi 19-22,1
7576,C014,2020-12,P040,2,18,700.00,Lu y Mi 19-22,1
7577,C004,2021-01,P030,11,9,700.00,Ju 19-22 y Sa 08-11,1
7578,C012,2021-01,P023,11,9,500.00,Ju 19-22 y Sa 08-11,1
7579,C005,2021-01,P032,10,10,500.00,Ju 19-22 y Sa 08-11,1
7580,C005,2021-01,P034,12,8,500.00,Ju 19-22 y Sa 08-11,1
7581,C005,2021-01,P020,6,14,500.00,Ju 19-22 y Sa 08-11,1
7582,C010,2021-01,P021,8,12,700.00,Vi y Sa 19-22,1
7583,C008,2021-01,P010,3,17,700.00,Lu y Mi 19-22,1
7584,C013,2021-01,P030,5,15,700.00,Lu y Mi 19-22,1
7585,C005,2021-01,P040,5,15,500.00,Ju 19-22 y Sa 08-11,1
7586,C013,2021-01,P035,9,11,700.00,Ju 19-22 y Sa 08-11,1
7587,C011,2021-01,P017,9,11,700.00,Ju 19-22 y Sa 08-11,1
7588,C003,2021-01,P017,7,13,700.00,Ju 19-22 y Sa 08-11,1
7589,C004,2021-01,P003,3,17,700.00,Ju 19-22 y Sa 08-11,1
7590,C012,2021-01,P027,5,15,500.00,Ma y Ju 19-22,1
7591,C006,2021-01,P015,1,19,700.00,Lu y Mi 19-22,1
7592,C009,2021-02,P026,7,13,500.00,Ma y Ju 19-22,1
7593,C014,2021-02,P008,5,15,700.00,Vi y Sa 19-22,1
7594,C007,2021-02,P002,0,20,700.00,Lu y Mi 19-22,1
7595,C013,2021-02,P010,1,19,700.00,Vi y Sa 19-22,1
7596,C004,2021-02,P004,13,7,700.00,Lu y Mi 19-22,1
7597,C009,2021-02,P012,5,15,500.00,Ju 19-22 y Sa 08-11,1
7598,C002,2021-02,P025,10,10,500.00,Ju 19-22 y Sa 08-11,1
7599,C003,2021-02,P036,4,16,700.00,Lu y Mi 19-22,1
7600,C013,2021-02,P006,12,8,700.00,Lu y Mi 19-22,1
7601,C012,2021-02,P033,0,20,500.00,Lu y Mi 19-22,1
7602,C013,2021-02,P006,11,9,700.00,Vi y Sa 19-22,1
7603,C012,2021-02,P004,12,8,500.00,Vi y Sa 19-22,1
7604,C013,2021-02,P022,2,18,700.00,Ju 19-22 y Sa 08-11,1
7605,C001,2021-02,P034,9,11,400.00,Ju 19-22 y Sa 08-11,1
7606,C005,2021-02,P009,13,7,500.00,Ju 19-22 y Sa 08-11,1
7607,C013,2021-02,P017,0,20,700.00,Vi y Sa 19-22,1
7608,C001,2021-02,P035,12,8,400.00,Lu y Mi 19-22,1
7609,C011,2021-02,P038,11,9,700.00,Lu y Mi 19-22,1
7610,C007,2021-02,P031,5,15,700.00,Ma y Ju 19-22,1
7611,C009,2021-02,P002,1,19,500.00,Ma y Ju 19-22,1
7612,C010,2021-03,P039,9,11,700.00,Vi y Sa 19-22,1
7613,C011,2021-03,P008,2,18,700.00,Ma y Ju 19-22,1
7614,C010,2021-03,P038,1,19,700.00,Ma y Ju 19-22,1
7615,C005,2021-03,P033,7,13,500.00,Vi y Sa 19-22,1
7616,C004,2021-03,P002,4,16,700.00,Lu y Mi 19-22,1
7617,C012,2021-03,P031,9,11,500.00,Lu y Mi 19-22,1
7618,C009,2021-03,P023,0,20,500.00,Ma y Ju 19-22,1
7619,C010,2021-03,P013,0,20,700.00,Ma y Ju 19-22,1
7620,C010,2021-03,P028,12,8,700.00,Ju 19-22 y Sa 08-11,1
7621,C011,2021-03,P033,11,9,700.00,Lu y Mi 19-22,1
7622,C001,2021-04,P016,1,19,400.00,Vi y Sa 19-22,1
7623,C007,2021-04,P024,6,14,700.00,Vi y Sa 19-22,1
7624,C010,2021-04,P004,11,9,700.00,Ju 19-22 y Sa 08-11,1
7625,C011,2021-04,P033,8,12,700.00,Lu y Mi 19-22,1
7626,C012,2021-04,P024,11,9,500.00,Ma y Ju 19-22,1
7627,C008,2021-04,P024,2,18,700.00,Lu y Mi 19-22,1
7628,C013,2021-04,P022,11,9,700.00,Lu y Mi 19-22,1
7629,C008,2021-04,P009,0,20,700.00,Ma y Ju 19-22,1
7630,C012,2021-04,P008,9,11,500.00,Ma y Ju 19-22,1
7631,C008,2021-04,P023,8,12,700.00,Ju 19-22 y Sa 08-11,1
7632,C008,2021-04,P003,10,10,700.00,Ma y Ju 19-22,1
7633,C008,2021-04,P032,5,15,700.00,Vi y Sa 19-22,1
7634,C006,2021-04,P010,3,17,700.00,Vi y Sa 19-22,1
7635,C004,2021-04,P033,12,8,700.00,Lu y Mi 19-22,1
7636,C012,2021-04,P020,5,15,500.00,Lu y Mi 19-22,1
7637,C003,2021-05,P034,7,13,700.00,Lu y Mi 19-22,1
7638,C012,2021-05,P019,9,11,500.00,Ju 19-22 y Sa 08-11,1
7639,C011,2021-05,P027,2,18,700.00,Lu y Mi 19-22,1
7640,C001,2021-05,P020,7,13,400.00,Lu y Mi 19-22,1
7641,C007,2021-05,P037,1,19,700.00,Ju 19-22 y Sa 08-11,1
7642,C003,2021-05,P005,0,20,700.00,Vi y Sa 19-22,1
7643,C011,2021-05,P029,3,17,700.00,Vi y Sa 19-22,1
7644,C003,2021-05,P002,10,10,700.00,Vi y Sa 19-22,1
7645,C001,2021-05,P030,13,7,400.00,Lu y Mi 19-22,1
7646,C011,2021-05,P012,13,7,700.00,Ju 19-22 y Sa 08-11,1
7647,C007,2021-05,P041,2,18,700.00,Ma y Ju 19-22,1
7648,C014,2021-06,P024,4,16,700.00,Lu y Mi 19-22,1
